"","corpus","version","mfw","features","ngrams","distances","media"
"53","novelas-hispanoamericanas","fusion",5000,"w",1,"dist.delta",72.8571428571429
"61","novelas-hispanoamericanas","fusion",7000,"w",1,"dist.delta",72.8571428571429
"69","novelas-hispanoamericanas","fusion",10000,"w",1,"dist.delta",72.8571428571429
"189","novelas-hispanoamericanas","fusion",4000,"w",1,"dist.minmax",72.8571428571429
"35","novelas-hispanoamericanas","fusion",3000,"c",3,"dist.delta",72.6785714285714
"43","novelas-hispanoamericanas","fusion",4000,"c",3,"dist.delta",72.6785714285714
"123","novelas-hispanoamericanas","fusion",5000,"c",3,"dist.eder",72.6785714285714
"131","novelas-hispanoamericanas","fusion",7000,"c",3,"dist.eder",72.6785714285714
"139","novelas-hispanoamericanas","fusion",10000,"c",3,"dist.eder",72.6785714285714
"150","novelas-hispanoamericanas","fusion",100,"w",2,"dist.minmax",72.1428571428571
"168","novelas-hispanoamericanas","fusion",1000,"w",4,"dist.minmax",70.7142857142857
"4","novelas-hispanoamericanas","fusion",100,"c",4,"dist.delta",70.3571428571429
"27","novelas-hispanoamericanas","fusion",2000,"c",3,"dist.delta",70.3571428571429
"74","novelas-hispanoamericanas","fusion",100,"c",2,"dist.eder",70.1785714285714
"10","novelas-hispanoamericanas","fusion",500,"c",2,"dist.delta",68.9285714285714
"82","novelas-hispanoamericanas","fusion",500,"c",2,"dist.eder",68.9285714285714
"115","novelas-hispanoamericanas","fusion",4000,"c",3,"dist.eder",68.9285714285714
"197","novelas-hispanoamericanas","fusion",5000,"w",1,"dist.minmax",68.9285714285714
"205","novelas-hispanoamericanas","fusion",7000,"w",1,"dist.minmax",68.9285714285714
"213","novelas-hispanoamericanas","fusion",10000,"w",1,"dist.minmax",68.9285714285714
"40","novelas-hispanoamericanas","fusion",3000,"w",4,"dist.delta",68.0357142857143
"32","novelas-hispanoamericanas","fusion",2000,"w",4,"dist.delta",67.8571428571429
"18","novelas-hispanoamericanas","fusion",1000,"c",2,"dist.delta",67.6785714285714
"26","novelas-hispanoamericanas","fusion",2000,"c",2,"dist.delta",67.6785714285714
"34","novelas-hispanoamericanas","fusion",3000,"c",2,"dist.delta",67.6785714285714
"42","novelas-hispanoamericanas","fusion",4000,"c",2,"dist.delta",67.6785714285714
"50","novelas-hispanoamericanas","fusion",5000,"c",2,"dist.delta",67.6785714285714
"51","novelas-hispanoamericanas","fusion",5000,"c",3,"dist.delta",67.6785714285714
"58","novelas-hispanoamericanas","fusion",7000,"c",2,"dist.delta",67.6785714285714
"59","novelas-hispanoamericanas","fusion",7000,"c",3,"dist.delta",67.6785714285714
"66","novelas-hispanoamericanas","fusion",10000,"c",2,"dist.delta",67.6785714285714
"67","novelas-hispanoamericanas","fusion",10000,"c",3,"dist.delta",67.6785714285714
"90","novelas-hispanoamericanas","fusion",1000,"c",2,"dist.eder",67.6785714285714
"98","novelas-hispanoamericanas","fusion",2000,"c",2,"dist.eder",67.6785714285714
"106","novelas-hispanoamericanas","fusion",3000,"c",2,"dist.eder",67.6785714285714
"114","novelas-hispanoamericanas","fusion",4000,"c",2,"dist.eder",67.6785714285714
"122","novelas-hispanoamericanas","fusion",5000,"c",2,"dist.eder",67.6785714285714
"130","novelas-hispanoamericanas","fusion",7000,"c",2,"dist.eder",67.6785714285714
"138","novelas-hispanoamericanas","fusion",10000,"c",2,"dist.eder",67.6785714285714
"145","novelas-hispanoamericanas","fusion",100,"c",1,"dist.minmax",67.6785714285714
"153","novelas-hispanoamericanas","fusion",500,"c",1,"dist.minmax",67.6785714285714
"161","novelas-hispanoamericanas","fusion",1000,"c",1,"dist.minmax",67.6785714285714
"169","novelas-hispanoamericanas","fusion",2000,"c",1,"dist.minmax",67.6785714285714
"177","novelas-hispanoamericanas","fusion",3000,"c",1,"dist.minmax",67.6785714285714
"185","novelas-hispanoamericanas","fusion",4000,"c",1,"dist.minmax",67.6785714285714
"193","novelas-hispanoamericanas","fusion",5000,"c",1,"dist.minmax",67.6785714285714
"201","novelas-hispanoamericanas","fusion",7000,"c",1,"dist.minmax",67.6785714285714
"209","novelas-hispanoamericanas","fusion",10000,"c",1,"dist.minmax",67.6785714285714
"151","novelas-hispanoamericanas","fusion",100,"w",3,"dist.minmax",66.6071428571429
"75","novelas-hispanoamericanas","fusion",100,"c",3,"dist.eder",66.25
"80","novelas-hispanoamericanas","fusion",100,"w",4,"dist.eder",65.1785714285714
"160","novelas-hispanoamericanas","fusion",500,"w",4,"dist.minmax",64.1071428571429
"147","novelas-hispanoamericanas","fusion",100,"c",3,"dist.minmax",63.75
"148","novelas-hispanoamericanas","fusion",100,"c",4,"dist.minmax",62.3214285714286
"76","novelas-hispanoamericanas","fusion",100,"c",4,"dist.eder",61.0714285714286
"152","novelas-hispanoamericanas","fusion",100,"w",4,"dist.minmax",60.3571428571429
