"","corpus","version","mfw","features","ngrams","distances","media"
"67","novelas-hispanoamericanas","only-tokens",10000,"c",3,"dist.delta",67.1428571428571
"103","novelas-hispanoamericanas","only-tokens",2000,"w",3,"dist.eder",67.1428571428571
"111","novelas-hispanoamericanas","only-tokens",3000,"w",3,"dist.eder",67.1428571428571
"150","novelas-hispanoamericanas","only-tokens",100,"w",2,"dist.minmax",67.1428571428571
"8","novelas-hispanoamericanas","only-tokens",100,"w",4,"dist.delta",66.0714285714286
"10","novelas-hispanoamericanas","only-tokens",500,"c",2,"dist.delta",66.0714285714286
"18","novelas-hispanoamericanas","only-tokens",1000,"c",2,"dist.delta",66.0714285714286
"26","novelas-hispanoamericanas","only-tokens",2000,"c",2,"dist.delta",66.0714285714286
"31","novelas-hispanoamericanas","only-tokens",2000,"w",3,"dist.delta",66.0714285714286
"34","novelas-hispanoamericanas","only-tokens",3000,"c",2,"dist.delta",66.0714285714286
"42","novelas-hispanoamericanas","only-tokens",4000,"c",2,"dist.delta",66.0714285714286
"50","novelas-hispanoamericanas","only-tokens",5000,"c",2,"dist.delta",66.0714285714286
"58","novelas-hispanoamericanas","only-tokens",7000,"c",2,"dist.delta",66.0714285714286
"66","novelas-hispanoamericanas","only-tokens",10000,"c",2,"dist.delta",66.0714285714286
"264","novelas-hispanoamericanas","only-tokens",4000,"w",4,"dist.wurzburg",66.0714285714286
"183","novelas-hispanoamericanas","only-tokens",3000,"w",3,"dist.minmax",65.8928571428571
"175","novelas-hispanoamericanas","only-tokens",2000,"w",3,"dist.minmax",64.8214285714286
"272","novelas-hispanoamericanas","only-tokens",5000,"w",4,"dist.wurzburg",64.8214285714286
"280","novelas-hispanoamericanas","only-tokens",7000,"w",4,"dist.wurzburg",64.8214285714286
"288","novelas-hispanoamericanas","only-tokens",10000,"w",4,"dist.wurzburg",64.8214285714286
"87","novelas-hispanoamericanas","only-tokens",500,"w",3,"dist.eder",64.6428571428571
"23","novelas-hispanoamericanas","only-tokens",1000,"w",3,"dist.delta",64.4642857142857
"160","novelas-hispanoamericanas","only-tokens",500,"w",4,"dist.minmax",64.4642857142857
"152","novelas-hispanoamericanas","only-tokens",100,"w",4,"dist.minmax",63.3928571428571
"15","novelas-hispanoamericanas","only-tokens",500,"w",3,"dist.delta",63.2142857142857
"88","novelas-hispanoamericanas","only-tokens",500,"w",4,"dist.eder",63.2142857142857
"73","novelas-hispanoamericanas","only-tokens",100,"c",1,"dist.eder",62.1428571428571
"81","novelas-hispanoamericanas","only-tokens",500,"c",1,"dist.eder",62.1428571428571
"89","novelas-hispanoamericanas","only-tokens",1000,"c",1,"dist.eder",62.1428571428571
"97","novelas-hispanoamericanas","only-tokens",2000,"c",1,"dist.eder",62.1428571428571
"105","novelas-hispanoamericanas","only-tokens",3000,"c",1,"dist.eder",62.1428571428571
"113","novelas-hispanoamericanas","only-tokens",4000,"c",1,"dist.eder",62.1428571428571
"119","novelas-hispanoamericanas","only-tokens",4000,"w",3,"dist.eder",62.1428571428571
"121","novelas-hispanoamericanas","only-tokens",5000,"c",1,"dist.eder",62.1428571428571
"129","novelas-hispanoamericanas","only-tokens",7000,"c",1,"dist.eder",62.1428571428571
"137","novelas-hispanoamericanas","only-tokens",10000,"c",1,"dist.eder",62.1428571428571
"145","novelas-hispanoamericanas","only-tokens",100,"c",1,"dist.minmax",62.1428571428571
"153","novelas-hispanoamericanas","only-tokens",500,"c",1,"dist.minmax",62.1428571428571
"161","novelas-hispanoamericanas","only-tokens",1000,"c",1,"dist.minmax",62.1428571428571
"169","novelas-hispanoamericanas","only-tokens",2000,"c",1,"dist.minmax",62.1428571428571
"177","novelas-hispanoamericanas","only-tokens",3000,"c",1,"dist.minmax",62.1428571428571
"185","novelas-hispanoamericanas","only-tokens",4000,"c",1,"dist.minmax",62.1428571428571
"193","novelas-hispanoamericanas","only-tokens",5000,"c",1,"dist.minmax",62.1428571428571
"201","novelas-hispanoamericanas","only-tokens",7000,"c",1,"dist.minmax",62.1428571428571
"209","novelas-hispanoamericanas","only-tokens",10000,"c",1,"dist.minmax",62.1428571428571
"167","novelas-hispanoamericanas","only-tokens",1000,"w",3,"dist.minmax",60.8928571428571
"95","novelas-hispanoamericanas","only-tokens",1000,"w",3,"dist.eder",60.7142857142857
"7","novelas-hispanoamericanas","only-tokens",100,"w",3,"dist.delta",59.6428571428571
"39","novelas-hispanoamericanas","only-tokens",3000,"w",3,"dist.delta",59.4642857142857
"127","novelas-hispanoamericanas","only-tokens",5000,"w",3,"dist.eder",59.4642857142857
"135","novelas-hispanoamericanas","only-tokens",7000,"w",3,"dist.eder",59.4642857142857
"143","novelas-hispanoamericanas","only-tokens",10000,"w",3,"dist.eder",59.4642857142857
"159","novelas-hispanoamericanas","only-tokens",500,"w",3,"dist.minmax",58.3928571428571
"80","novelas-hispanoamericanas","only-tokens",100,"w",4,"dist.eder",58.2142857142857
"151","novelas-hispanoamericanas","only-tokens",100,"w",3,"dist.minmax",58.2142857142857
"223","novelas-hispanoamericanas","only-tokens",100,"w",3,"dist.wurzburg",56.9642857142857
"47","novelas-hispanoamericanas","only-tokens",4000,"w",3,"dist.delta",55.7142857142857
"79","novelas-hispanoamericanas","only-tokens",100,"w",3,"dist.eder",53.2142857142857
"16","novelas-hispanoamericanas","only-tokens",500,"w",4,"dist.delta",49.4642857142857
"55","novelas-hispanoamericanas","only-tokens",5000,"w",3,"dist.delta",49.2857142857143
"63","novelas-hispanoamericanas","only-tokens",7000,"w",3,"dist.delta",49.2857142857143
"71","novelas-hispanoamericanas","only-tokens",10000,"w",3,"dist.delta",49.2857142857143
"96","novelas-hispanoamericanas","only-tokens",1000,"w",4,"dist.eder",46.7857142857143
"24","novelas-hispanoamericanas","only-tokens",1000,"w",4,"dist.delta",30.3571428571429
"104","novelas-hispanoamericanas","only-tokens",2000,"w",4,"dist.eder",26.6071428571429
"112","novelas-hispanoamericanas","only-tokens",3000,"w",4,"dist.eder",22.8571428571429
"32","novelas-hispanoamericanas","only-tokens",2000,"w",4,"dist.delta",21.4285714285714
"120","novelas-hispanoamericanas","only-tokens",4000,"w",4,"dist.eder",16.4285714285714
"40","novelas-hispanoamericanas","only-tokens",3000,"w",4,"dist.delta",15.1785714285714
"128","novelas-hispanoamericanas","only-tokens",5000,"w",4,"dist.eder",15.1785714285714
"136","novelas-hispanoamericanas","only-tokens",7000,"w",4,"dist.eder",15.1785714285714
"144","novelas-hispanoamericanas","only-tokens",10000,"w",4,"dist.eder",15.1785714285714
"48","novelas-hispanoamericanas","only-tokens",4000,"w",4,"dist.delta",12.6785714285714
"56","novelas-hispanoamericanas","only-tokens",5000,"w",4,"dist.delta",12.6785714285714
"64","novelas-hispanoamericanas","only-tokens",7000,"w",4,"dist.delta",12.6785714285714
"72","novelas-hispanoamericanas","only-tokens",10000,"w",4,"dist.delta",12.6785714285714
